audio_path,name,V,A,gender,duration,discrete_emotion,split_set,transcript
/tmp/CCSEMO/audio/spk312-1-1-61.wav,spk312-1-1-61.wav,0.667,3.333,F,4.208,happy,train,对对，但是这们老板真的很好，凭天老感觉。
/tmp/CCSEMO/audio/spk312-1-1-62.wav,spk312-1-1-62.wav,0.0,3.5,F,11.75,happy,train,是的，发了消息他也会回问了问题。像我刚开始做实验的时候，我也不懂的，然后我就问他一下，我我本来刚开始我都不太敢问的。
/tmp/CCSEMO/audio/spk312-1-1-63.wav,spk312-1-1-63.wav,0.0,3.5,F,13.53,happy,train,而且已经做好了，就是被讲的这种准备。因为在网上看段子看的比较多，已经做好了被讲的准备。但是没想到他会非常详细的列时间计划表，然后把参考文献都发给我了。
/tmp/CCSEMO/audio/spk312-1-1-64.wav,spk312-1-1-64.wav,0.333,3.333,F,12.7,happy,train,是的是的，让我照着这个做就可以了。然后他就不跟我们随时问他他说他现在他现在在国外出差，然后我们发邮件，他也都会及时的回。然后他有一次我们在组里考虑。
/tmp/CCSEMO/audio/spk312-1-1-65.wav,spk312-1-1-65.wav,0.333,3.333,F,12.345,happy,train,在组里的群里讨论一个问题是下午四点钟左右，然后他在美国时间应该是凌晨三点三四点钟吧，应该是嗯他也会回，我们都非常的受宠若惊。
/tmp/CCSEMO/audio/spk312-1-1-67.wav,spk312-1-1-67.wav,0.0,3.667,F,7.001,happy,train,我觉得可能年轻的老板才会促实一点吧。因为年色老板他可能对于自己的职业也有一定的规划。然后也。
/tmp/CCSEMO/audio/spk312-1-1-69.wav,spk312-1-1-69.wav,0.667,3.667,F,5.435,happy,train,十星制刚了算了，就相当于天湖天湖长城。
/tmp/CCSEMO/audio/spk312-1-1-71.wav,spk312-1-1-71.wav,0.667,3.167,F,3.45,happy,train,对听选几制回归了，我还是挺喜欢听选的。
/tmp/CCSEMO/audio/spk312-1-1-72.wav,spk312-1-1-72.wav,0.333,3.333,F,6.086,neutral,train,对，卖掉就好了。他现在是即使你拿了天选下面的杀巾，也会出现天选确实实坏。
/tmp/CCSEMO/audio/spk312-1-1-73.wav,spk312-1-1-73.wav,1.167,4.0,F,4.74,happy,train,我以前的天气我也很喜欢啊，开学十天使我这个超爱。
/tmp/CCSEMO/audio/spk312-1-1-74.wav,spk312-1-1-74.wav,0.667,3.833,F,4.282,happy,train,对对对，听选伏京听选督内听选塔姆天选安排。
/tmp/CCSEMO/audio/spk312-1-1-75.wav,spk312-1-1-75.wav,1.0,3.333,F,5.624,happy,train,对对对，先选唐五，直接输入全无。
/tmp/CCSEMO/audio/spk312-1-1-76.wav,spk312-1-1-76.wav,0.333,3.667,F,6.62,happy,train,新之章也是类似于那个是就是那个赏金和签那个福星这种。
/tmp/CCSEMO/audio/spk313-1-1-9.wav,spk313-1-1-9.wav,1.0,3.167,M,13.543,happy,val,对，因为这边不缺缺人嘛，然后老师那边南京那边老师可能招的学生也比较多。那正好这边想要跟这边老师合作做一个项目，然后我就作为桥梁，我就给送过来了。
/tmp/CCSEMO/audio/spk313-1-1-10.wav,spk313-1-1-10.wav,1.0,3.0,M,3.671,happy,val,啊，是的，像小东江那边还挺好玩的。
/tmp/CCSEMO/audio/spk313-1-1-11.wav,spk313-1-1-11.wav,0.0,3.0,M,4.871,neutral,val,你们你们现在是搞什么实验，是是搞的是那个呃，跟老有关的吗？
/tmp/CCSEMO/audio/spk313-1-1-12.wav,spk313-1-1-12.wav,0.0,3.0,M,5.99,neutral,val,啊，语音，那你们语音是想探究一个什么样的结果呢？还是想应对一个什么样的过程呢？
/tmp/CCSEMO/audio/spk313-1-1-13.wav,spk313-1-1-13.wav,0.0,3.0,M,4.35,neutral,val,对，是的，差不多都是元二这个期间嘛，那就大概都送过来的。
/tmp/CCSEMO/audio/spk313-1-1-14.wav,spk313-1-1-14.wav,1.333,3.0,M,6.58,happy,val,呃，我是第一回，因为我本科呀，研究生期间我都是在北上的那没有南下过。
/tmp/CCSEMO/audio/spk313-1-1-15.wav,spk313-1-1-15.wav,0.0,3.0,M,6.841,neutral,val,对，是的，都往北走了。然后正好呢借这次机会，反正在深圳，可能离家也更近一点吧。
/tmp/CCSEMO/audio/spk313-1-1-16.wav,spk313-1-1-16.wav,0.0,3.0,M,3.13,neutral,val,嗯，对，周末也可以回家，没事的话可以回家看一看。
/tmp/CCSEMO/audio/spk313-1-1-17.wav,spk313-1-1-17.wav,0.0,3.0,M,6.09,neutral,val,对啊，来回来回四小时。我说这比我现在不是住明都嘛，从明都来学校都要一个小时。
/tmp/CCSEMO/audio/spk313-1-1-18.wav,spk313-1-1-18.wav,0.0,3.0,M,13.735,neutral,val,是啊，而且而且每天买坐的车，那人也多，像那种高发时间段啊，比如说像八点多，快九点的时候，这段时间人特别多，你比如如果去晚了，可能还没座位了。
/tmp/CCSEMO/audio/spk313-1-1-20.wav,spk313-1-1-20.wav,1.0,3.0,M,6.83,happy,val,那倒不会，就是对上高速的话，那那还是不能干的。
/tmp/CCSEMO/audio/spk313-1-1-21.wav,spk313-1-1-21.wav,0.0,3.0,M,8.39,neutral,val,我估计可能得去回去开题吧，在这边嗯，因为只是老师之间的合作，那想开题的话可能还是得回自己学校。
/tmp/CCSEMO/audio/spk313-1-1-22.wav,spk313-1-1-22.wav,0.0,3.0,M,4.574,neutral,val,我们开题大概是在一月份吧，一月份到时候可能会回去一趟。
/tmp/CCSEMO/audio/spk313-1-1-23.wav,spk313-1-1-23.wav,1.0,3.0,M,10.747,happy,val,但是这个实验怎么说呢？有时候他不太好弄，然后弄弄到弄了探索了几个月了，可能实验上还缺少一点数据支撑吧。
/tmp/CCSEMO/audio/spk313-1-1-24.wav,spk313-1-1-24.wav,0.667,3.0,M,14.77,happy,val,嗯，学习工作状态，感觉研州这边可能比学校确实呃政委也好，还有大家行动的方式也好，可能都会更加的具有公司作风。就是大家都会急一点或者是效率高一点嗯。
/tmp/CCSEMO/audio/spk313-1-1-25.wav,spk313-1-1-25.wav,0.667,3.0,M,8.365,happy,val,在学校的话就可能没那么急，大家都挺呃比较没那么急，一点，也不知道怎么描述。
/tmp/CCSEMO/audio/spk313-1-1-26.wav,spk313-1-1-26.wav,0.333,3.0,M,11.057,neutral,val,对，是的，而且学校可能接的项目人为像这种研究所接了那么多，像这边可能以政策为保障吧，学校只能以培养培养为保障。
/tmp/CCSEMO/audio/spk313-1-1-27.wav,spk313-1-1-27.wav,1.0,3.0,M,7.29,happy,val,啊，所以说有钱才能出成果嘛，那各种材料各种方法可能用钱解决，一下子大概就好花一点嘛。
/tmp/CCSEMO/audio/spk313-1-1-28.wav,spk313-1-1-28.wav,0.0,3.0,M,11.876,neutral,val,是啊，所以所以可能条件嘛，条件来说可能确实呃这边要比学校要好一些，呃呃，各方面也好，嗯，可能如果要说呃。
/tmp/CCSEMO/audio/spk313-1-1-29.wav,spk313-1-1-29.wav,1.333,3.333,M,6.71,happy,val,呃，要活的活的没那么累累，可能这边确实就适合产出，就适合有伤病一点。
/tmp/CCSEMO/audio/spk313-1-1-30.wav,spk313-1-1-30.wav,0.667,3.0,M,7.423,happy,val,对，是的，对，他们PI之间的考核确实大家都挺厉害的，都学好东西。
/tmp/CCSEMO/audio/spk313-1-1-31.wav,spk313-1-1-31.wav,1.667,3.0,M,4.526,happy,val,是啊，有时候有时候差不多还可以啊。
/tmp/CCSEMO/audio/spk313-1-1-32.wav,spk313-1-1-32.wav,0.0,3.0,M,11.93,neutral,val,嗯，打卡我们是上午九点九点二十打卡吧，然后中午打一次卡，下午不用打卡，我们大概是这这样的一个模式。
/tmp/CCSEMO/audio/spk313-1-1-33.wav,spk313-1-1-33.wav,0.0,3.0,M,10.29,neutral,val,啊，中午他是相当于这样的，就算你早上不是九点二十打个卡嘛，那中午你打卡，现在又下班了，只不过你可以弄到很晚嘛，他就不会要求你在下午还打一次卡。
/tmp/CCSEMO/audio/spk313-1-1-34.wav,spk313-1-1-34.wav,1.0,3.0,M,5.379,happy,val,对，这样的话就阻断了。你中午可能跑出去，然后一天不在，然后晚上回来打个卡。
/tmp/CCSEMO/audio/spk313-1-1-35.wav,spk313-1-1-35.wav,1.333,3.333,M,4.155,happy,val,现在是个好办妈。
/tmp/CCSEMO/audio/spk313-1-1-36.wav,spk313-1-1-36.wav,0.0,3.167,M,13.635,neutral,val,我们呃我们要这个工作的话，其实想搞出结果嘛。你看手机段的话，你肯定需要做很多实验，虽然有很多实验吧，但是怎么说呢？
/tmp/CCSEMO/audio/spk313-1-1-37.wav,spk313-1-1-37.wav,0.0,3.167,M,8.785,neutral,val,很多实验他做出来可能没有想象中的那么好，但是这个东西也是得做，所以就在这上面花了。很多时间探索出来之后就会好一点。
/tmp/CCSEMO/audio/spk313-1-1-38.wav,spk313-1-1-38.wav,0.0,3.0,M,12.602,neutral,val,前期的话像前几个月整天做实验，可能一天做个呃八到十个小时的实验吧。那线下时间还要搞一下数据啥的，所以都还挺忙的，工作量还挺大的。
/tmp/CCSEMO/audio/spk313-1-1-39.wav,spk313-1-1-39.wav,1.0,3.167,M,14.67,happy,val,呃，怎么说，如果如果遇到一个比较好的结果啊，那可能会比较开心嘛，那睡眠就会好一点。一般来讲，一般来讲的话，一般来讲的话，可能一天睡六七个小时吧，六七个小时。
/tmp/CCSEMO/audio/spk313-1-1-40.wav,spk313-1-1-40.wav,0.0,3.0,M,4.86,neutral,val,一般我是不熬夜的，因为如果熬夜的话，第二天可能就没有精神做实验了。
/tmp/CCSEMO/audio/spk313-1-1-41.wav,spk313-1-1-41.wav,0.0,3.0,M,3.086,neutral,val,对，是的，因为事太多，反而可能精神没那么好。
/tmp/CCSEMO/audio/spk313-1-1-42.wav,spk313-1-1-42.wav,1.0,3.0,M,6.84,happy,val,啊，这这个劳逸结合这个意意义，这个字我做的挺好的。
/tmp/CCSEMO/audio/spk313-1-1-43.wav,spk313-1-1-43.wav,0.667,3.0,M,14.82,neutral,val,就这个意义像这个东西啊，我平时周末的话，周末的话我可能会参加很多活动嘛。就像比如明都那边，可能每个星期周末都有活动，我基本上都会参加吧，像周六下午或是晚上。
/tmp/CCSEMO/audio/spk313-1-1-44.wav,spk313-1-1-44.wav,0.667,3.0,M,14.72,neutral,val,他可能会有一个那个社团的街舞培训，我每次都参加。然后周日的话就有大家举办的一些各种各样的活动。像本周末哈他还没举办呢，就本周末又举办的一个骑行活动吧，就去那些景。
/tmp/CCSEMO/audio/spk313-1-1-45.wav,spk313-1-1-45.wav,0.667,3.0,M,4.222,neutral,val,骑然后骑车，然时候大家一骑我觉得还挺有意思的，我也不参加了。
/tmp/CCSEMO/audio/spk313-1-1-46.wav,spk313-1-1-46.wav,0.0,3.0,M,14.45,neutral,val,如果是工作日的话，我可能顶多就是把工作完之后，回去到寝室那边啊，可能会考虑一下，跑一下步，然后然后随便去健一下身啥的。
/tmp/CCSEMO/audio/spk313-1-1-47.wav,spk313-1-1-47.wav,0.0,3.0,M,5.615,neutral,val,这些我是每天也都是每天的，基本上隔一天就会去一次。
/tmp/CCSEMO/audio/spk313-1-1-48.wav,spk313-1-1-48.wav,0.0,3.0,M,3.013,neutral,val,对，是的是的，我运动频率确实算比较高的。
/tmp/CCSEMO/audio/spk313-1-1-49.wav,spk313-1-1-49.wav,1.0,3.0,M,9.477,happy,val,是的，那他们以后活活动还搞得挺好的，那人气也挺旺的，跟他们一起玩的话，开始就是睡觉拍的。
/tmp/CCSEMO/audio/spk313-1-1-50.wav,spk313-1-1-50.wav,1.0,3.0,M,14.258,happy,val,对，是的，这个就是一般像那种呃比较小众一点的，或者是那种需要长距离，就是劳动强度，不是劳劳动度，就是那种运动强度比较高的，我可能就不会写。
/tmp/CCSEMO/audio/spk313-1-1-52.wav,spk313-1-1-52.wav,0.667,3.0,M,3.026,happy,val,好家伙，这也太夸张了吧，这呵呵。
/tmp/CCSEMO/audio/spk313-1-1-53.wav,spk313-1-1-53.wav,0.0,3.0,M,12.3,neutral,val,我在这边，我是首先是签了一年的合同嘛，然后先看产出，看能不能产出呃文章呀，或者是一些技术什么的。如果如果有必要的话，我会继续延期吧。
/tmp/CCSEMO/audio/spk313-1-1-54.wav,spk313-1-1-54.wav,0.0,3.0,M,5.465,neutral,val,呃，就在这边知道把东西能把它做出来吧，但是也不会超过我的毕业时间吧。
/tmp/CCSEMO/audio/spk313-1-1-55.wav,spk313-1-1-55.wav,0.0,3.0,M,12.0,neutral,val,如果是我的想法，其实我家经济压力也没那么大。所以说如果想给有机会要好好培训啊，往后读吧。这样的话呃怎么说呢？对自己的认知。
/tmp/CCSEMO/audio/spk313-1-1-56.wav,spk313-1-1-56.wav,0.0,3.0,M,8.155,neutral,val,还有各种各种执行力也好，还有各种呃思考能力也好，都是一种比较高的提升吧。我觉得。
/tmp/CCSEMO/audio/spk313-1-1-57.wav,spk313-1-1-57.wav,1.333,3.333,M,7.011,happy,val,对，可能可能是因为我们这一批人嘛，我们这一批人可能都这么一想到。
/tmp/CCSEMO/audio/spk313-1-1-58.wav,spk313-1-1-58.wav,1.333,3.0,M,5.99,happy,val,对呀，是啊，因为硕士毕业出来嘛，可能比本科稍微好一点，但其实也没考到满去。
/tmp/CCSEMO/audio/spk313-1-1-59.wav,spk313-1-1-59.wav,1.0,3.0,M,11.29,happy,val,还主要是想确定一下自己的思维嘛，就是做事的话能有条理一点，然后跟大家说话，能够呃达到点子上能跟大家能有共情多一点，那挺好的。
/tmp/CCSEMO/audio/spk313-1-1-60.wav,spk313-1-1-60.wav,0.5,3.0,M,5.77,happy,val,对，对的，不然不然的话怎么说呢，这人与人之间交流还是挺重要的。
/tmp/CCSEMO/audio/spk313-1-1-61.wav,spk313-1-1-61.wav,1.0,3.333,M,5.08,happy,val,但是每天都说老多话了，我就不想说话了，都。
/tmp/CCSEMO/audio/spk313-1-1-62.wav,spk313-1-1-62.wav,1.333,3.333,M,6.201,happy,val,啊，跟他们聊天感觉怎么样呢？这么多人聊着有什么还好的，有什么有意思的事情吗？
/tmp/CCSEMO/audio/spk313-1-1-63.wav,spk313-1-1-63.wav,1.667,3.333,M,6.16,happy,val,挺好呀，这跟大家跟不同的聊聊六六十个人、六十多种思维，自己也能学到不少。
/tmp/CCSEMO/audio/spk313-1-1-64.wav,spk313-1-1-64.wav,0.0,3.0,M,8.69,neutral,val,确实，他们可能认为只要付出了，就会一定会有一一系列的收获。不说很多收获吧。但至少都有这个事情，至少在推进。
/tmp/CCSEMO/audio/spk313-1-1-65.wav,spk313-1-1-65.wav,0.0,3.0,M,12.42,neutral,val,所以说文科和理科，他是不是对于这些实验上面，他的那些由于实验模式呀，或者是什么方法的啊这种定性上的问题，而所以使这种心态会产生一定的变化呢？
/tmp/CCSEMO/audio/spk313-1-1-66.wav,spk313-1-1-66.wav,0.0,3.0,M,7.8,neutral,val,哦，那确实那这肯定会朝就不成的心理。因为有很多次机会和只有一两次机会，确实心理上的变化会很大。
/tmp/CCSEMO/audio/spk313-1-1-67.wav,spk313-1-1-67.wav,0.0,3.0,M,14.15,neutral,val,对，确实像我们可能如果做失败了的话，可能就是啊只能证明这我们的投入也比较小嘛。因为在不停的摸索摸索的话，你不同的方向去试探。就算其中有某些地方，他试探不出来。
/tmp/CCSEMO/audio/spk313-1-1-68.wav,spk313-1-1-68.wav,0.0,3.0,M,12.135,neutral,val,可以马上找方向，他可以延续下去。但是可能你们的你们这种延续下去的话，你可能只有一条路或两条的路。你其中每个环节出现问题，可能下面就走不下去了，那就得推倒重新讲。
/tmp/CCSEMO/audio/spk313-1-1-69.wav,spk313-1-1-69.wav,0.0,3.0,M,10.14,neutral,val,而且这个时间花费又挺大的，你像六十个人，每天每天也就几个人，那得至少一个多星期，再加上数据处理，可能两星期往上。
/tmp/CCSEMO/audio/spk313-1-1-70.wav,spk313-1-1-70.wav,1.0,3.0,M,12.53,happy,val,是确实那这个能昆明昆明跟我说的一些对话中，我也能感受到，确实文科和理科思维确实有一个挺大差异的，而且这个差异可能也造就了一些心理的不同吧。
/tmp/CCSEMO/audio/spk313-1-1-71.wav,spk313-1-1-71.wav,1.0,3.0,M,3.375,happy,val,这变化心态摆放，放放置问题。
/tmp/CCSEMO/audio/spk314-1-1-8.wav,spk314-1-1-8.wav,0.167,3.167,M,5.525,happy,train,对对对，客服的口径可能是让你重启，但是估计后面我们已经乱成一锅粥了。
/tmp/CCSEMO/audio/spk314-1-1-9.wav,spk314-1-1-9.wav,0.0,3.0,M,3.716,neutral,train,对我是北方人嘛，所以也选了一个北方的城市。
/tmp/CCSEMO/audio/spk314-1-1-10.wav,spk314-1-1-10.wav,0.0,3.0,M,13.0,neutral,train,当时深圳是我在网上看到呃，有一个老老师，就是数字所的那个申妍艳老师在网上招，就是相关研究方向无人机通气方向的那个合座学生。
/tmp/CCSEMO/audio/spk314-1-1-11.wav,spk314-1-1-11.wav,0.0,3.0,M,14.752,neutral,train,然后我就报名了，然后也没想能就能去。然后是老师就给我打电话说面试一下，问一问我之前学习的东西，然后觉得还行，就就让我去了啊。然后我感觉深圳建金院也挺有名的。
/tmp/CCSEMO/audio/spk314-1-1-12.wav,spk314-1-1-12.wav,0.0,3.0,M,6.542,neutral,train,在这个中科院的系力学里，确实不算就是比较老的，所但是感觉最近挺有名的，尤其最近。
/tmp/CCSEMO/audio/spk314-1-1-13.wav,spk314-1-1-13.wav,0.0,3.0,M,8.588,neutral,train,可能是我去了。然后我看那个呃深圳县医院的公众号，还发了我们辽宁省的那个省委书记前几天还去的。
/tmp/CCSEMO/audio/spk314-1-1-14.wav,spk314-1-1-14.wav,0.0,3.167,M,5.751,neutral,train,对对对，所以所以说我觉得应该最近名气应该应该是可以。
/tmp/CCSEMO/audio/spk314-1-1-15.wav,spk314-1-1-15.wav,-0.167,3.0,M,3.044,neutral,train,后来这个深圳性应该是一个越来越好了。
/tmp/CCSEMO/audio/spk314-1-1-16.wav,spk314-1-1-16.wav,0.0,3.167,M,5.358,neutral,train,之前那个数字所的仓小欧呃，仓小欧还是我们的老乡。
/tmp/CCSEMO/audio/spk314-1-1-17.wav,spk314-1-1-17.wav,0.0,3.0,M,12.003,neutral,train,呃，工作之余，因为下班的时候，我们单位就有健身房了，然后我就会在健身房练一个小时，跑一小时差不多，然后就一般就是这样。
/tmp/CCSEMO/audio/spk314-1-1-18.wav,spk314-1-1-18.wav,0.0,3.0,M,14.654,neutral,train,然后周末可能会就北京的各个景点，北京景点很多，然后我就会就四处溜达。然后公司工资也发了年票，就比如说颐和园，然后圆明园这些北海公园就各个逛。
/tmp/CCSEMO/audio/spk314-1-1-19.wav,spk314-1-1-19.wav,0.0,3.0,M,3.961,neutral,train,没有没有，就是普通话嘛，也就北京北京话应该不是这么多的。
/tmp/CCSEMO/audio/spk314-1-1-20.wav,spk314-1-1-20.wav,0.0,3.0,M,3.785,neutral,train,没有没有，应该应该北京应该不是不是这个这个腔调。
/tmp/CCSEMO/audio/spk314-1-1-21.wav,spk314-1-1-21.wav,-0.167,3.0,M,14.189,neutral,train,呃，我是打算在北京就是也就是郊区吧，因为市区房子比较贵，感觉也买不起。就打算在郊区买一个买一个房子，然后想的是在单位找个找个对象，然后二。
/tmp/CCSEMO/audio/spk314-1-1-22.wav,spk314-1-1-22.wav,0.0,2.833,M,4.943,neutral,train,然后在郊区买个房子，然后呃通勤一下也也比较方便。
/tmp/CCSEMO/audio/spk314-1-1-23.wav,spk314-1-1-23.wav,0.0,3.0,M,6.342,neutral,train,因为我们单位现在总部也在往郊区迁，现在迁到商兴，就我们单位也是在考区。
/tmp/CCSEMO/audio/spk314-1-1-24.wav,spk314-1-1-24.wav,0.0,3.0,M,12.52,neutral,train,啊，对，是这个打算。因为昌平的房价还相对可以接受，也就四万左右。四万五四万到五万中间这个其这个这个价位，然后觉得相对于市中心十几万。
/tmp/CCSEMO/audio/spk314-1-1-25.wav,spk314-1-1-25.wav,0.0,3.0,M,3.265,neutral,train,这个价格还相对来说有有解决的希望。
/tmp/CCSEMO/audio/spk314-1-1-26.wav,spk314-1-1-26.wav,0.0,3.0,M,6.377,neutral,train,环境也还可以，现在也基本上就周边的村子都开始拆了，然后建楼盘。
/tmp/CCSEMO/audio/spk314-1-1-27.wav,spk314-1-1-27.wav,0.0,3.0,M,11.28,neutral,train,感觉心情还挺好的，但有呃就是因为每天都是上班，然后工作量也不是像就是互联网那么多，然后每天也都可以接受。
/tmp/CCSEMO/audio/spk314-1-1-28.wav,spk314-1-1-28.wav,0.0,3.0,M,9.165,neutral,train,然后下班还会还会就是有一些相对的运动，然后周末还能出去玩，也觉得也觉得生活挺丰富的。
/tmp/CCSEMO/audio/spk314-1-1-29.wav,spk314-1-1-29.wav,-0.167,2.833,M,12.489,neutral,train,然后大体上还是不错的，然后稍微呃有一点压力，就是比如说呃工作上可能设备维护上可能会担心他会出现问题。
/tmp/CCSEMO/audio/spk314-1-1-30.wav,spk314-1-1-30.wav,-0.5,3.0,M,5.338,sad,train,然后再加上啊有一些竞争的东西，可能会导致有一些压力。
/tmp/CCSEMO/audio/spk314-1-1-31.wav,spk314-1-1-31.wav,0.0,3.0,M,9.221,neutral,train,对对对对，相对于就有一些很多要很远的。对对对，大厂的，然后中关村那边的，我觉得我这个工作还挺不错的。
/tmp/CCSEMO/audio/spk314-1-1-32.wav,spk314-1-1-32.wav,-0.167,3.0,M,9.229,neutral,train,对对对，然后大厂还面临着那种裁员，有的时候可能会裁员，然后就导致了就就可能感觉没有保障之类的。
/tmp/CCSEMO/audio/spk314-1-1-33.wav,spk314-1-1-33.wav,0.0,3.0,M,11.17,neutral,train,但是就是感觉国企有可能呃不想待了也找不到去的地方。大唐如果学会了什么的，可以随随时换单位，可能就是这个细节就在这吧。
/tmp/CCSEMO/audio/spk314-1-1-34.wav,spk314-1-1-34.wav,0.0,2.833,M,6.985,neutral,train,对对对，要是想想那个比较安逸一点的国企，还是挺还是挺不错的选择。
/tmp/CCSEMO/audio/spk314-1-1-35.wav,spk314-1-1-35.wav,0.0,3.0,M,12.346,neutral,train,呃，北京基本我觉得还是挺符合这个北方人的口味的。而且现在基本上呃就单位的那些伙食基本也能就是吃到全国各地的这种。
/tmp/CCSEMO/audio/spk314-1-1-36.wav,spk314-1-1-36.wav,0.0,3.0,M,12.78,neutral,train,就是对全国各异的美食，而且各种菜馆都有。比如说就是想出去外面吃的话，全国各异的菜馆都有。比如说粤菜馆，就三里屯那边就全都有，就开了很多。
/tmp/CCSEMO/audio/spk314-1-1-37.wav,spk314-1-1-37.wav,0.0,3.0,M,3.815,neutral,train,然后所以基本想找到合适自己的口味就很容易。
/tmp/CCSEMO/audio/spk314-1-1-38.wav,spk314-1-1-38.wav,0.0,3.0,M,6.177,neutral,train,对，东北式大米饭，然后再加上我有的时候爱吃馒头之类的，也吃点面试吃吃。
/tmp/CCSEMO/audio/spk314-1-1-39.wav,spk314-1-1-39.wav,0.0,3.0,M,9.919,neutral,train,呃，就是天津院的时候呃，就记得吃也觉得也挺好的，吃那个八分饱的那个麻辣烫也挺爱吃的。
/tmp/CCSEMO/audio/spk314-1-1-40.wav,spk314-1-1-40.wav,0.0,3.0,M,9.43,neutral,train,我最近睡眠运动完之后，睡眠就挺好的，就感觉可能因为就有一点运动量，睡眠就挺好。如果没运动，就感觉睡睡的不是特别深。
/tmp/CCSEMO/audio/spk314-1-1-41.wav,spk314-1-1-41.wav,0.0,3.0,M,7.68,neutral,train,会七个小时到八个小时吧。哦因为我们中午还会睡一会儿，有一个午休的时间。
/tmp/CCSEMO/audio/spk314-1-1-42.wav,spk314-1-1-42.wav,0.0,3.0,M,12.56,neutral,train,上班时间是早晨规定是早晨八点四十五开始，然后中午是十一点半，然后一般上班就九点了，其实开始干活都九点了。
/tmp/CCSEMO/audio/spk314-1-1-43.wav,spk314-1-1-43.wav,0.0,3.0,M,4.335,neutral,train,然后中午下午开始是两点开始，然后到五点半。
/tmp/CCSEMO/audio/spk314-1-1-44.wav,spk314-1-1-44.wav,0.0,3.0,M,13.06,neutral,train,哦，应该我看合同上写的是八小时的工作日。但是有的时候可能会领导会交代一些任务，就导致会在家里干，就可能八小时干不完，然后自己也就在家里就干了。
/tmp/CCSEMO/audio/spk314-1-1-45.wav,spk314-1-1-45.wav,0.0,3.0,M,6.374,neutral,train,有的时候没干完，就就相当于是自己会加的加一点班，但不会加的像大厂那么多。
/tmp/CCSEMO/audio/spk314-1-1-46.wav,spk314-1-1-46.wav,-0.167,3.0,M,9.577,neutral,train,对对对，半夜如果我们手机都是不能就是静音的，然后半夜如果出问题的话，就会会给我们打电话，我们就得起来处理。
/tmp/CCSEMO/audio/spk314-1-1-47.wav,spk314-1-1-47.wav,0.0,3.0,M,13.3,neutral,train,呃，出库上的情况不是很多，因为我们基本就有有那种告警的那种系统，就一旦出现有一点异常，就会有那个相应的就是预警的短信，我们就会提前看，就会排除一些隐患。
/tmp/CCSEMO/audio/spk314-1-1-48.wav,spk314-1-1-48.wav,0.0,3.0,M,6.69,neutral,train,然后我们还会设立设设置各种的就是冗余的那种线路。比如说一条坏了，其他他也还在连着。
/tmp/CCSEMO/audio/spk314-1-1-49.wav,spk314-1-1-49.wav,0.0,3.0,M,11.815,neutral,train,还有各种的容灾系统，比如说那个机房在不同的地方，一个机房坏了，其他机房还有备份。所以说这种这种大范围就是客户能感知到的这种这种大故障还是挺少的。
/tmp/CCSEMO/audio/spk314-1-1-50.wav,spk314-1-1-50.wav,0.333,3.167,M,14.97,neutral,train,呃，最近特别高兴的事情就是呃表弟结婚了，然后我回家了一趟，然后那顿饭吃的特别好，然后又吃什么海参、鲍鱼啥的。
/tmp/CCSEMO/audio/spk314-1-1-51.wav,spk314-1-1-51.wav,0.167,3.167,M,5.463,neutral,train,对，然后我还趁着休了几天假，然后就特别开心，就放松了一下。
/tmp/CCSEMO/audio/spk314-1-1-52.wav,spk314-1-1-52.wav,-0.167,3.0,M,14.915,neutral,train,嗯，因为大城市那个生活节奏比较快一点的，就确实是导致这个结婚相对晚的。然后但确实是被催了，因为那个就是实习的时候，别人都在问那个我问我有没有对象啥的。
/tmp/CCSEMO/audio/spk314-1-1-53.wav,spk314-1-1-53.wav,0.5,3.167,M,6.66,happy,train,对对对，然后还问问给我介绍对象啥的，然后看看能不能解决一下。
/tmp/CCSEMO/audio/spk315-1-1-11.wav,spk315-1-1-11.wav,-0.333,3.167,M,3.794,sad,test,最呵最近最近压觉还是挺大啊，就就感觉。
/tmp/CCSEMO/audio/spk315-1-1-12.wav,spk315-1-1-12.wav,-0.167,3.0,M,4.244,neutral,test,哎，是呃，就搞论文，搞不出来的那种吗？
/tmp/CCSEMO/audio/spk315-1-1-13.wav,spk315-1-1-13.wav,0.0,3.0,M,5.963,neutral,test,呃，开启倒还好，就是整体的一个规划，感觉有压力就感觉进度比较慢。
/tmp/CCSEMO/audio/spk315-1-1-14.wav,spk315-1-1-14.wav,-0.167,3.0,M,13.652,neutral,test,不是，就是整体整体那个研究生生涯的，其实就是看他们很多人都发了很多的论文啊什么的，我就感觉自己进度比较慢，就不是说光毕业论文还有小论文之类的。
/tmp/CCSEMO/audio/spk315-1-1-15.wav,spk315-1-1-15.wav,0.0,3.0,M,9.967,neutral,test,啊，就其实我看很多人就是包括组里的师姐啊什么的，他们可能研一的时候就发过，就发的顶刊或者是顶会吧。
/tmp/CCSEMO/audio/spk315-1-1-16.wav,spk315-1-1-16.wav,-0.333,3.0,M,11.262,sad,test,然后我现在就是就还没有发过，就觉得压力比较大。然后包括我一些同门，现在其实也开始计划着要写的，所以我感觉相对于他们。
/tmp/CCSEMO/audio/spk315-1-1-17.wav,spk315-1-1-17.wav,-0.167,2.667,M,8.143,sad,test,就进度比较慢嘛。但是第于我他们是搞那种纯软件，我是偏硬件一点的，所以。
