audio_path,name,V,A,gender,duration,discrete_emotion,split_set
/tmp/CCSEMO/audio/spk195-1-1-48.wav,spk195-1-1-48.wav,-0.667,2.5,M,5.020,sad,val
/tmp/CCSEMO/audio/spk195-1-1-50.wav,spk195-1-1-50.wav,0.0,2.667,M,9.220,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-51.wav,spk195-1-1-51.wav,0.0,2.667,M,3.785,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-56.wav,spk195-1-1-56.wav,-0.833,2.167,M,5.460,sad,val
/tmp/CCSEMO/audio/spk195-1-1-58.wav,spk195-1-1-58.wav,-0.833,2.5,M,5.530,sad,val
/tmp/CCSEMO/audio/spk195-1-1-63.wav,spk195-1-1-63.wav,-0.5,2.167,M,5.240,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-66.wav,spk195-1-1-66.wav,-0.667,2.5,M,5.040,sad,val
/tmp/CCSEMO/audio/spk195-1-1-69.wav,spk195-1-1-69.wav,-1.0,2.333,M,6.640,sad,val
/tmp/CCSEMO/audio/spk195-1-1-72.wav,spk195-1-1-72.wav,0.0,2.833,M,7.920,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-75.wav,spk195-1-1-75.wav,-0.167,3.333,M,3.300,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-77.wav,spk195-1-1-77.wav,-0.167,3.167,M,5.980,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-79.wav,spk195-1-1-79.wav,-0.333,2.833,M,6.820,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-80.wav,spk195-1-1-80.wav,-0.333,2.667,M,5.400,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-83.wav,spk195-1-1-83.wav,-1.167,2.167,M,9.620,sad,val
/tmp/CCSEMO/audio/spk195-1-1-85.wav,spk195-1-1-85.wav,-0.833,3.0,M,7.600,fear,val
/tmp/CCSEMO/audio/spk195-1-1-86.wav,spk195-1-1-86.wav,-0.5,2.333,M,3.395,sad,val
/tmp/CCSEMO/audio/spk195-1-1-87.wav,spk195-1-1-87.wav,-0.667,2.0,M,12.630,sad,val
/tmp/CCSEMO/audio/spk195-1-1-88.wav,spk195-1-1-88.wav,0.0,2.667,M,5.000,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-89.wav,spk195-1-1-89.wav,-0.167,2.833,M,6.510,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-90.wav,spk195-1-1-90.wav,-0.5,2.833,M,3.120,disgust,val
/tmp/CCSEMO/audio/spk195-1-1-91.wav,spk195-1-1-91.wav,-1.0,2.333,M,6.580,disgust,val
/tmp/CCSEMO/audio/spk195-1-1-92.wav,spk195-1-1-92.wav,0.167,3.167,M,6.820,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-97.wav,spk195-1-1-97.wav,-0.167,2.5,M,3.925,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-98.wav,spk195-1-1-98.wav,0.0,3.0,M,5.335,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-101.wav,spk195-1-1-101.wav,0.0,2.5,M,3.340,neutral,val
/tmp/CCSEMO/audio/spk195-1-1-107.wav,spk195-1-1-107.wav,0.0,2.667,M,5.760,neutral,val
/tmp/CCSEMO/audio/spk199-2-1-114.wav,spk199-2-1-114.wav,0.167,3.0,F,6.680,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-115.wav,spk199-2-1-115.wav,0.0,3.0,F,5.680,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-116.wav,spk199-2-1-116.wav,-0.333,2.667,F,8.830,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-117.wav,spk199-2-1-117.wav,0.0,3.0,F,6.860,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-118.wav,spk199-2-1-118.wav,-0.333,2.667,F,9.915,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-119.wav,spk199-2-1-119.wav,0.0,2.667,F,7.115,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-121.wav,spk199-2-1-121.wav,0.0,2.5,F,4.140,sad,train
/tmp/CCSEMO/audio/spk199-2-1-122.wav,spk199-2-1-122.wav,0.0,2.5,F,6.660,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-124.wav,spk199-2-1-124.wav,-0.333,1.833,F,14.666,sad,train
/tmp/CCSEMO/audio/spk199-2-1-125.wav,spk199-2-1-125.wav,0.0,3.0,F,5.760,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-126.wav,spk199-2-1-126.wav,1.0,3.167,F,7.260,happy,train
/tmp/CCSEMO/audio/spk199-2-1-127.wav,spk199-2-1-127.wav,0.5,2.833,F,5.185,happy,train
/tmp/CCSEMO/audio/spk199-2-1-128.wav,spk199-2-1-128.wav,-0.333,2.833,F,10.440,sad,train
/tmp/CCSEMO/audio/spk199-2-1-129.wav,spk199-2-1-129.wav,-0.167,2.167,F,10.160,sad,train
/tmp/CCSEMO/audio/spk199-2-1-130.wav,spk199-2-1-130.wav,0.0,2.667,F,5.660,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-131.wav,spk199-2-1-131.wav,0.667,3.167,F,7.030,happy,train
/tmp/CCSEMO/audio/spk199-2-1-132.wav,spk199-2-1-132.wav,-0.5,3.333,F,5.640,surprise,train
/tmp/CCSEMO/audio/spk199-2-1-134.wav,spk199-2-1-134.wav,-0.333,2.667,F,6.520,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-135.wav,spk199-2-1-135.wav,0.0,2.5,F,11.060,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-137.wav,spk199-2-1-137.wav,0.0,3.0,F,7.860,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-138.wav,spk199-2-1-138.wav,0.0,3.0,F,5.840,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-139.wav,spk199-2-1-139.wav,0.0,3.0,F,4.920,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-140.wav,spk199-2-1-140.wav,0.0,3.0,F,3.760,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-141.wav,spk199-2-1-141.wav,0.0,2.5,F,14.211,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-142.wav,spk199-2-1-142.wav,-0.333,2.667,F,9.210,neutral,train
/tmp/CCSEMO/audio/spk199-2-1-143.wav,spk199-2-1-143.wav,-0.333,1.833,F,11.990,sad,train
/tmp/CCSEMO/audio/spk300-1-1-1.wav,spk300-1-1-1.wav,0.333,3.5,F,3.343,happy,train
/tmp/CCSEMO/audio/spk300-1-1-3.wav,spk300-1-1-3.wav,0.167,3.167,F,6.270,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-4.wav,spk300-1-1-4.wav,0.333,3.833,F,4.220,happy,train
/tmp/CCSEMO/audio/spk300-1-1-5.wav,spk300-1-1-5.wav,0.5,4.167,F,3.019,happy,train
/tmp/CCSEMO/audio/spk300-1-1-6.wav,spk300-1-1-6.wav,0.667,3.833,F,3.518,happy,train
/tmp/CCSEMO/audio/spk300-1-1-7.wav,spk300-1-1-7.wav,0.333,3.667,F,3.200,happy,train
/tmp/CCSEMO/audio/spk300-1-1-8.wav,spk300-1-1-8.wav,0.667,3.833,F,5.382,happy,train
/tmp/CCSEMO/audio/spk300-1-1-9.wav,spk300-1-1-9.wav,0.5,3.5,F,8.550,happy,train
/tmp/CCSEMO/audio/spk300-1-1-10.wav,spk300-1-1-10.wav,0.333,3.667,F,3.060,surprise,train
/tmp/CCSEMO/audio/spk300-1-1-12.wav,spk300-1-1-12.wav,0.333,3.5,F,5.813,surprise,train
/tmp/CCSEMO/audio/spk300-1-1-14.wav,spk300-1-1-14.wav,0.0,3.0,F,5.200,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-16.wav,spk300-1-1-16.wav,0.5,3.667,F,8.780,happy,train
/tmp/CCSEMO/audio/spk300-1-1-19.wav,spk300-1-1-19.wav,0.333,3.667,F,4.369,surprise,train
/tmp/CCSEMO/audio/spk300-1-1-20.wav,spk300-1-1-20.wav,1.0,3.833,F,3.967,happy,train
/tmp/CCSEMO/audio/spk300-1-1-23.wav,spk300-1-1-23.wav,0.333,4.0,F,10.757,surprise,train
/tmp/CCSEMO/audio/spk300-1-1-24.wav,spk300-1-1-24.wav,0.5,4.167,F,6.479,surprise,train
/tmp/CCSEMO/audio/spk300-1-1-25.wav,spk300-1-1-25.wav,1.0,4.167,F,6.720,happy,train
/tmp/CCSEMO/audio/spk300-1-1-26.wav,spk300-1-1-26.wav,0.333,3.667,F,14.900,happy,train
/tmp/CCSEMO/audio/spk300-1-1-27.wav,spk300-1-1-27.wav,0.333,3.333,F,13.183,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-28.wav,spk300-1-1-28.wav,0.0,3.333,F,7.021,surprise,train
/tmp/CCSEMO/audio/spk300-1-1-29.wav,spk300-1-1-29.wav,1.0,3.833,F,3.550,happy,train
/tmp/CCSEMO/audio/spk300-1-1-30.wav,spk300-1-1-30.wav,0.333,3.333,F,14.940,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-31.wav,spk300-1-1-31.wav,0.333,3.333,F,14.750,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-32.wav,spk300-1-1-32.wav,0.333,3.167,F,10.220,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-33.wav,spk300-1-1-33.wav,0.5,3.667,F,5.150,happy,train
/tmp/CCSEMO/audio/spk300-1-1-35.wav,spk300-1-1-35.wav,0.5,3.833,F,8.850,happy,train
/tmp/CCSEMO/audio/spk300-1-1-36.wav,spk300-1-1-36.wav,0.667,3.5,F,3.220,happy,train
/tmp/CCSEMO/audio/spk300-1-1-37.wav,spk300-1-1-37.wav,0.5,3.833,F,5.360,surprise,train
/tmp/CCSEMO/audio/spk300-1-1-38.wav,spk300-1-1-38.wav,1.167,4.0,F,3.530,happy,train
/tmp/CCSEMO/audio/spk300-1-1-39.wav,spk300-1-1-39.wav,0.667,3.667,F,5.020,happy,train
/tmp/CCSEMO/audio/spk300-1-1-40.wav,spk300-1-1-40.wav,0.5,3.833,F,5.752,happy,train
/tmp/CCSEMO/audio/spk300-1-1-41.wav,spk300-1-1-41.wav,0.667,3.667,F,10.088,happy,train
/tmp/CCSEMO/audio/spk300-1-1-42.wav,spk300-1-1-42.wav,0.5,3.833,F,5.218,happy,train
/tmp/CCSEMO/audio/spk300-1-1-43.wav,spk300-1-1-43.wav,0.333,3.333,F,5.316,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-44.wav,spk300-1-1-44.wav,0.5,3.833,F,6.683,happy,train
/tmp/CCSEMO/audio/spk300-1-1-45.wav,spk300-1-1-45.wav,0.5,3.833,F,14.910,happy,train
/tmp/CCSEMO/audio/spk300-1-1-46.wav,spk300-1-1-46.wav,0.5,3.833,F,4.835,happy,train
/tmp/CCSEMO/audio/spk300-1-1-47.wav,spk300-1-1-47.wav,0.5,3.667,F,3.563,happy,train
/tmp/CCSEMO/audio/spk300-1-1-48.wav,spk300-1-1-48.wav,0.667,3.667,F,4.025,happy,train
/tmp/CCSEMO/audio/spk300-1-1-50.wav,spk300-1-1-50.wav,1.0,3.833,F,6.430,happy,train
/tmp/CCSEMO/audio/spk300-1-1-51.wav,spk300-1-1-51.wav,0.667,3.667,F,9.990,happy,train
/tmp/CCSEMO/audio/spk300-1-1-52.wav,spk300-1-1-52.wav,0.333,3.333,F,13.214,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-53.wav,spk300-1-1-53.wav,0.167,3.167,F,8.740,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-55.wav,spk300-1-1-55.wav,0.333,3.5,F,7.660,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-56.wav,spk300-1-1-56.wav,0.5,3.667,F,9.145,happy,train
/tmp/CCSEMO/audio/spk300-1-1-57.wav,spk300-1-1-57.wav,0.167,3.333,F,10.047,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-58.wav,spk300-1-1-58.wav,0.167,3.167,F,6.970,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-60.wav,spk300-1-1-60.wav,-0.167,3.333,F,7.038,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-61.wav,spk300-1-1-61.wav,0.667,3.833,F,13.600,happy,train
/tmp/CCSEMO/audio/spk300-1-1-62.wav,spk300-1-1-62.wav,1.333,4.167,F,14.770,happy,train
/tmp/CCSEMO/audio/spk300-1-1-64.wav,spk300-1-1-64.wav,0.0,3.0,F,4.190,neutral,train
/tmp/CCSEMO/audio/spk300-1-1-65.wav,spk300-1-1-65.wav,1.0,4.0,F,8.180,happy,train
/tmp/CCSEMO/audio/spk300-1-1-66.wav,spk300-1-1-66.wav,0.333,3.667,F,10.197,happy,train
/tmp/CCSEMO/audio/spk303-1-1-8.wav,spk303-1-1-8.wav,0.5,3.333,F,3.246,happy,train
/tmp/CCSEMO/audio/spk303-1-1-9.wav,spk303-1-1-9.wav,0.5,3.333,F,7.460,happy,train
/tmp/CCSEMO/audio/spk303-1-1-10.wav,spk303-1-1-10.wav,0.0,3.0,F,6.910,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-11.wav,spk303-1-1-11.wav,0.167,3.333,F,12.760,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-12.wav,spk303-1-1-12.wav,0.167,3.333,F,7.905,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-13.wav,spk303-1-1-13.wav,0.0,3.333,F,6.950,happy,train
/tmp/CCSEMO/audio/spk303-1-1-14.wav,spk303-1-1-14.wav,0.167,3.167,F,5.940,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-15.wav,spk303-1-1-15.wav,0.0,3.0,F,5.896,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-16.wav,spk303-1-1-16.wav,0.0,3.333,F,5.433,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-17.wav,spk303-1-1-17.wav,0.0,3.167,F,11.296,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-18.wav,spk303-1-1-18.wav,0.5,3.5,F,5.300,happy,train
/tmp/CCSEMO/audio/spk303-1-1-19.wav,spk303-1-1-19.wav,0.167,3.167,F,4.760,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-20.wav,spk303-1-1-20.wav,-0.167,3.333,F,5.050,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-21.wav,spk303-1-1-21.wav,-0.167,3.333,F,10.930,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-22.wav,spk303-1-1-22.wav,0.833,3.667,F,13.040,happy,train
/tmp/CCSEMO/audio/spk303-1-1-23.wav,spk303-1-1-23.wav,0.833,3.667,F,4.795,happy,train
/tmp/CCSEMO/audio/spk303-1-1-24.wav,spk303-1-1-24.wav,0.167,3.333,F,13.580,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-25.wav,spk303-1-1-25.wav,0.167,3.333,F,6.365,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-26.wav,spk303-1-1-26.wav,0.5,3.333,F,13.100,happy,train
/tmp/CCSEMO/audio/spk303-1-1-27.wav,spk303-1-1-27.wav,1.0,3.333,F,8.027,happy,train
/tmp/CCSEMO/audio/spk303-1-1-28.wav,spk303-1-1-28.wav,1.0,3.333,F,4.911,happy,train
/tmp/CCSEMO/audio/spk303-1-1-29.wav,spk303-1-1-29.wav,0.5,3.333,F,9.900,happy,train
/tmp/CCSEMO/audio/spk303-1-1-30.wav,spk303-1-1-30.wav,0.667,3.333,F,8.360,happy,train
/tmp/CCSEMO/audio/spk303-1-1-31.wav,spk303-1-1-31.wav,0.833,3.5,F,6.040,happy,train
/tmp/CCSEMO/audio/spk303-1-1-32.wav,spk303-1-1-32.wav,0.0,3.0,F,5.470,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-33.wav,spk303-1-1-33.wav,0.0,3.333,F,5.020,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-34.wav,spk303-1-1-34.wav,0.5,3.333,F,12.100,happy,train
/tmp/CCSEMO/audio/spk303-1-1-35.wav,spk303-1-1-35.wav,0.5,3.333,F,14.120,happy,train
/tmp/CCSEMO/audio/spk303-1-1-36.wav,spk303-1-1-36.wav,0.5,3.333,F,9.045,happy,train
/tmp/CCSEMO/audio/spk303-1-1-37.wav,spk303-1-1-37.wav,0.167,3.333,F,14.360,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-38.wav,spk303-1-1-38.wav,0.167,3.333,F,5.755,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-39.wav,spk303-1-1-39.wav,0.167,3.167,F,3.530,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-40.wav,spk303-1-1-40.wav,1.0,3.5,F,3.970,happy,train
/tmp/CCSEMO/audio/spk303-1-1-41.wav,spk303-1-1-41.wav,0.667,3.333,F,4.740,happy,train
/tmp/CCSEMO/audio/spk303-1-1-42.wav,spk303-1-1-42.wav,0.333,3.5,F,5.570,happy,train
/tmp/CCSEMO/audio/spk303-1-1-43.wav,spk303-1-1-43.wav,0.667,3.833,F,8.187,happy,train
/tmp/CCSEMO/audio/spk303-1-1-44.wav,spk303-1-1-44.wav,1.167,3.667,F,5.277,happy,train
/tmp/CCSEMO/audio/spk303-1-1-45.wav,spk303-1-1-45.wav,0.167,3.333,F,14.500,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-46.wav,spk303-1-1-46.wav,0.167,3.333,F,13.440,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-47.wav,spk303-1-1-47.wav,0.167,3.333,F,14.210,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-48.wav,spk303-1-1-48.wav,1.0,3.5,F,6.428,happy,train
/tmp/CCSEMO/audio/spk303-1-1-49.wav,spk303-1-1-49.wav,0.0,3.0,F,3.537,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-50.wav,spk303-1-1-50.wav,0.667,3.333,F,14.920,happy,train
/tmp/CCSEMO/audio/spk303-1-1-51.wav,spk303-1-1-51.wav,0.667,3.333,F,12.860,happy,train
/tmp/CCSEMO/audio/spk303-1-1-52.wav,spk303-1-1-52.wav,0.667,3.333,F,13.920,happy,train
/tmp/CCSEMO/audio/spk303-1-1-53.wav,spk303-1-1-53.wav,0.667,3.333,F,5.805,happy,train
/tmp/CCSEMO/audio/spk303-1-1-54.wav,spk303-1-1-54.wav,0.167,3.333,F,10.500,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-55.wav,spk303-1-1-55.wav,0.0,3.333,F,9.598,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-56.wav,spk303-1-1-56.wav,0.167,3.167,F,8.960,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-57.wav,spk303-1-1-57.wav,0.5,3.333,F,4.780,happy,train
/tmp/CCSEMO/audio/spk303-1-1-58.wav,spk303-1-1-58.wav,0.5,3.167,F,5.640,happy,train
/tmp/CCSEMO/audio/spk303-1-1-59.wav,spk303-1-1-59.wav,0.333,3.167,F,6.170,happy,train
/tmp/CCSEMO/audio/spk303-1-1-60.wav,spk303-1-1-60.wav,0.333,3.333,F,4.100,neutral,train
/tmp/CCSEMO/audio/spk303-1-1-61.wav,spk303-1-1-61.wav,1.0,3.667,F,4.206,happy,train
/tmp/CCSEMO/audio/spk305-1-1-51.wav,spk305-1-1-51.wav,0.5,3.0,M,6.991,happy,test
/tmp/CCSEMO/audio/spk306-1-1-2.wav,spk306-1-1-2.wav,0.667,3.167,F,3.351,happy,train
/tmp/CCSEMO/audio/spk306-1-1-3.wav,spk306-1-1-3.wav,0.0,3.0,F,3.880,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-5.wav,spk306-1-1-5.wav,0.0,3.0,F,4.594,surprise,train
/tmp/CCSEMO/audio/spk306-1-1-6.wav,spk306-1-1-6.wav,0.0,2.833,F,6.091,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-7.wav,spk306-1-1-7.wav,0.0,3.0,F,6.567,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-8.wav,spk306-1-1-8.wav,0.0,3.333,F,6.312,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-9.wav,spk306-1-1-9.wav,0.667,3.0,F,5.611,happy,train
/tmp/CCSEMO/audio/spk306-1-1-10.wav,spk306-1-1-10.wav,0.0,2.833,F,6.064,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-11.wav,spk306-1-1-11.wav,1.167,3.5,F,5.354,happy,train
/tmp/CCSEMO/audio/spk306-1-1-12.wav,spk306-1-1-12.wav,0.167,3.0,F,4.140,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-13.wav,spk306-1-1-13.wav,0.5,2.667,F,3.510,happy,train
/tmp/CCSEMO/audio/spk306-1-1-14.wav,spk306-1-1-14.wav,-0.333,2.667,F,3.562,sad,train
/tmp/CCSEMO/audio/spk306-1-1-15.wav,spk306-1-1-15.wav,0.167,3.5,F,4.467,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-16.wav,spk306-1-1-16.wav,0.333,3.5,F,5.573,happy,train
/tmp/CCSEMO/audio/spk306-1-1-17.wav,spk306-1-1-17.wav,0.0,3.0,F,7.420,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-18.wav,spk306-1-1-18.wav,0.0,3.0,F,4.607,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-19.wav,spk306-1-1-19.wav,1.0,3.5,F,3.196,happy,train
/tmp/CCSEMO/audio/spk306-1-1-20.wav,spk306-1-1-20.wav,0.667,3.333,F,10.470,happy,train
/tmp/CCSEMO/audio/spk306-1-1-21.wav,spk306-1-1-21.wav,0.667,3.167,F,9.321,happy,train
/tmp/CCSEMO/audio/spk306-1-1-22.wav,spk306-1-1-22.wav,0.333,2.833,F,3.123,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-23.wav,spk306-1-1-23.wav,0.167,3.333,F,7.431,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-24.wav,spk306-1-1-24.wav,0.0,3.0,F,5.665,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-25.wav,spk306-1-1-25.wav,0.333,3.333,F,8.745,happy,train
/tmp/CCSEMO/audio/spk306-1-1-26.wav,spk306-1-1-26.wav,1.167,3.667,F,9.786,happy,train
/tmp/CCSEMO/audio/spk306-1-1-27.wav,spk306-1-1-27.wav,0.0,3.0,F,4.556,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-28.wav,spk306-1-1-28.wav,0.0,2.5,F,3.870,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-29.wav,spk306-1-1-29.wav,0.333,3.667,F,11.310,surprise,train
/tmp/CCSEMO/audio/spk306-1-1-30.wav,spk306-1-1-30.wav,0.667,3.333,F,11.479,happy,train
/tmp/CCSEMO/audio/spk306-1-1-31.wav,spk306-1-1-31.wav,0.0,3.0,F,6.928,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-32.wav,spk306-1-1-32.wav,0.0,3.0,F,7.566,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-33.wav,spk306-1-1-33.wav,0.833,3.333,F,3.050,happy,train
/tmp/CCSEMO/audio/spk306-1-1-34.wav,spk306-1-1-34.wav,0.0,3.0,F,10.491,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-35.wav,spk306-1-1-35.wav,0.0,3.333,F,14.471,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-36.wav,spk306-1-1-36.wav,0.0,2.833,F,6.955,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-37.wav,spk306-1-1-37.wav,0.167,3.667,F,12.349,happy,train
/tmp/CCSEMO/audio/spk306-1-1-39.wav,spk306-1-1-39.wav,0.0,3.0,F,14.040,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-40.wav,spk306-1-1-40.wav,0.0,3.333,F,3.984,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-41.wav,spk306-1-1-41.wav,0.667,3.333,F,13.600,happy,train
/tmp/CCSEMO/audio/spk306-1-1-42.wav,spk306-1-1-42.wav,0.667,3.333,F,4.305,happy,train
/tmp/CCSEMO/audio/spk306-1-1-43.wav,spk306-1-1-43.wav,0.0,2.833,F,3.263,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-44.wav,spk306-1-1-44.wav,0.167,2.667,F,5.250,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-45.wav,spk306-1-1-45.wav,1.0,3.833,F,4.340,happy,train
/tmp/CCSEMO/audio/spk306-1-1-46.wav,spk306-1-1-46.wav,1.167,3.5,F,5.482,happy,train
/tmp/CCSEMO/audio/spk306-1-1-47.wav,spk306-1-1-47.wav,0.5,3.833,F,3.675,happy,train
/tmp/CCSEMO/audio/spk306-1-1-49.wav,spk306-1-1-49.wav,0.167,3.333,F,8.170,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-50.wav,spk306-1-1-50.wav,0.0,3.167,F,3.285,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-51.wav,spk306-1-1-51.wav,0.0,3.0,F,7.007,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-52.wav,spk306-1-1-52.wav,0.667,3.667,F,6.971,happy,train
/tmp/CCSEMO/audio/spk306-1-1-53.wav,spk306-1-1-53.wav,1.0,3.5,F,4.940,happy,train
/tmp/CCSEMO/audio/spk306-1-1-54.wav,spk306-1-1-54.wav,0.333,3.0,F,3.390,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-55.wav,spk306-1-1-55.wav,0.0,3.0,F,6.468,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-56.wav,spk306-1-1-56.wav,0.0,2.667,F,7.410,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-57.wav,spk306-1-1-57.wav,0.0,3.167,F,4.594,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-58.wav,spk306-1-1-58.wav,0.833,2.833,F,4.770,happy,train
/tmp/CCSEMO/audio/spk306-1-1-59.wav,spk306-1-1-59.wav,1.0,3.5,F,3.367,happy,train
/tmp/CCSEMO/audio/spk306-1-1-60.wav,spk306-1-1-60.wav,0.167,3.167,F,4.810,happy,train
/tmp/CCSEMO/audio/spk306-1-1-61.wav,spk306-1-1-61.wav,0.0,3.0,F,10.966,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-62.wav,spk306-1-1-62.wav,0.0,3.0,F,10.746,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-63.wav,spk306-1-1-63.wav,0.0,2.833,F,4.106,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-64.wav,spk306-1-1-64.wav,-0.333,3.0,F,8.500,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-65.wav,spk306-1-1-65.wav,-0.333,3.0,F,7.505,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-66.wav,spk306-1-1-66.wav,0.833,4.5,F,3.018,happy,train
/tmp/CCSEMO/audio/spk306-1-1-67.wav,spk306-1-1-67.wav,0.0,3.167,F,7.290,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-68.wav,spk306-1-1-68.wav,0.0,3.0,F,13.783,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-69.wav,spk306-1-1-69.wav,0.0,2.833,F,3.867,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-70.wav,spk306-1-1-70.wav,0.167,3.667,F,8.231,happy,train
/tmp/CCSEMO/audio/spk306-1-1-71.wav,spk306-1-1-71.wav,0.0,3.167,F,3.773,neutral,train
/tmp/CCSEMO/audio/spk306-1-1-72.wav,spk306-1-1-72.wav,0.0,2.333,F,5.670,sad,train
/tmp/CCSEMO/audio/spk306-1-1-74.wav,spk306-1-1-74.wav,0.833,3.333,F,6.086,happy,train
/tmp/CCSEMO/audio/spk306-1-1-75.wav,spk306-1-1-75.wav,1.167,3.667,F,3.049,happy,train
