name,audio_path,discrete_emotion,A,V,D,SpkrID,Gender,split_set,duration
MSP-PODCAST_0418_0279.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0279.wav,D,5.0,2.5,5.0,40,Male,test,5.030062
MSP-PODCAST_0418_0281_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0281_0001.wav,N,3.6,3.8,4.4,40,Male,test,6.562125
MSP-PODCAST_0418_0281_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0281_0002.wav,O,5.166667,3.166667,5.166667,40,Male,test,5.0078125
MSP-PODCAST_0418_0282_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0282_0001.wav,N,4.6,3.8,4.6,72,Male,train,6.446813
MSP-PODCAST_0418_0282_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0282_0002.wav,X,4.2,3.2,5.2,72,Male,train,10.2815625
MSP-PODCAST_0418_0282_0003.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0282_0003.wav,N,3.6,3.4,4.0,72,Male,train,8.418437
MSP-PODCAST_0418_0282_0004.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0282_0004.wav,N,4.6,4.4,4.8,72,Male,train,9.273062
MSP-PODCAST_0418_0286_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0286_0001.wav,H,5.8,4.6,4.8,72,Male,train,6.814125
MSP-PODCAST_0418_0286_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0286_0002.wav,N,5.0,3.4,4.8,72,Male,train,5.658313
MSP-PODCAST_0418_0286_0003.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0286_0003.wav,N,3.2,3.8,3.8,72,Male,train,3.795187
MSP-PODCAST_0418_0286_0004.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0286_0004.wav,N,4.6,3.4,4.6,72,Male,train,9.53225
MSP-PODCAST_0418_0287_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0287_0001.wav,D,5.5,2.0,5.666667,40,Male,test,9.788813
MSP-PODCAST_0418_0287_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0287_0002.wav,C,5.6,3.0,5.2,40,Male,test,10.141125
MSP-PODCAST_0418_0288.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0288.wav,C,4.2,3.6,4.0,72,Male,train,7.9100625
MSP-PODCAST_0418_0291_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0291_0001.wav,O,5.2,2.6,5.2,40,Male,test,9.989625
MSP-PODCAST_0418_0291_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0291_0002.wav,C,4.2,2.6,5.0,40,Male,test,10.0003125
MSP-PODCAST_0418_0292_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0292_0001.wav,X,4.833333,2.333333,4.333333,72,Male,train,9.11375
MSP-PODCAST_0418_0292_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0292_0002.wav,X,4.6,3.8,4.2,72,Male,train,9.1161875
MSP-PODCAST_0418_0293_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0293_0001.wav,U,5.0,3.333333,5.166667,40,Male,test,8.686813
MSP-PODCAST_0418_0293_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0293_0002.wav,U,4.8,3.0,4.4,40,Male,test,8.8325
MSP-PODCAST_0418_0293_0003.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0293_0003.wav,D,4.6,3.0,4.8,40,Male,test,5.760625
MSP-PODCAST_0418_0294.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0294.wav,N,4.2,3.8,4.6,72,Male,train,7.910063
MSP-PODCAST_0418_0296_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0296_0001.wav,N,4.4,3.8,4.2,72,Male,train,7.884625
MSP-PODCAST_0418_0296_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0296_0002.wav,D,5.666667,2.0,5.666667,72,Male,train,7.590438
MSP-PODCAST_0418_0296_0003.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0296_0003.wav,A,5.666667,1.833333,6.0,72,Male,train,3.854812
MSP-PODCAST_0418_0297.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0297.wav,N,5.166667,4.0,4.833333,40,Male,test,5.720063
MSP-PODCAST_0418_0301.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0301.wav,H,4.933333,4.933333,5.133333,40,Male,test,3.130063
MSP-PODCAST_0418_0304.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0304.wav,X,5.4,4.2,4.4,135,Male,val,8.6100625
MSP-PODCAST_0418_0307_0001.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0307_0001.wav,D,5.5,4.0,5.166667,40,Male,test,7.550313
MSP-PODCAST_0418_0307_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0307_0002.wav,D,5.8,4.6,5.4,40,Male,test,4.839625
MSP-PODCAST_0418_0312.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0312.wav,A,4.8,3.2,5.0,135,Male,val,3.000062
MSP-PODCAST_0418_0314.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0314.wav,U,5.6,3.8,5.2,72,Male,train,3.530063
MSP-PODCAST_0418_0317_0002.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0317_0002.wav,H,5.5,5.166667,5.5,40,Male,test,10.074563
MSP-PODCAST_0418_0317_0003.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0317_0003.wav,X,5.8,4.0,5.6,40,Male,test,8.8105625
MSP-PODCAST_0418_0318.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0318.wav,N,3.6,4.2,4.2,72,Male,train,6.120063
MSP-PODCAST_0418_0319.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0319.wav,A,6.214286,2.285714,5.785714,40,Male,test,9.750063
MSP-PODCAST_0418_0321.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0321.wav,A,6.4,2.6,6.066667,135,Male,val,3.000062
MSP-PODCAST_0418_0322.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0322.wav,X,4.6,3.8,4.4,72,Male,train,5.6800625
MSP-PODCAST_0418_0343.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0343.wav,O,4.666667,3.333333,4.466667,40,Male,test,10.6500625
MSP-PODCAST_0418_0344.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0344.wav,N,4.785714,3.428571,4.571429,72,Male,train,5.870063
MSP-PODCAST_0418_0368.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0368.wav,N,5.2,3.2,4.8,72,Male,train,5.180063
MSP-PODCAST_0418_0372.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0372.wav,D,5.266667,2.866667,5.133333,40,Male,test,8.110062
MSP-PODCAST_0418_0376.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0376.wav,X,4.4,3.6,5.0,40,Male,test,7.3800625
MSP-PODCAST_0418_0428.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0428.wav,D,5.8,3.133333,5.533333,40,Male,test,4.720063
MSP-PODCAST_0418_0452.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0452.wav,X,5.4,4.466667,5.4,135,Male,val,3.2700625
MSP-PODCAST_0418_0479.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0479.wav,C,4.0,2.2,4.8,40,Male,test,4.1400625
MSP-PODCAST_0418_0484.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0484.wav,X,5.733333,2.133333,5.533333,72,Male,train,5.5600625
MSP-PODCAST_0418_0490.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0490.wav,D,5.8,2.0,5.133333,72,Male,train,8.350062
MSP-PODCAST_0418_0494.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0494.wav,A,6.714286,1.5,5.642857,72,Male,train,5.210063
MSP-PODCAST_0418_0511.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0511.wav,N,5.2,3.2,5.0,72,Male,train,3.890062
MSP-PODCAST_0418_0517.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0517.wav,A,5.846154,1.769231,5.307692,72,Male,train,6.650062
MSP-PODCAST_0418_0525.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0525.wav,A,5.8,2.6,5.466667,72,Male,train,5.030062
MSP-PODCAST_0418_0527.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0527.wav,A,5.0,2.6,5.8,72,Male,train,6.190062
MSP-PODCAST_0418_0529.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0529.wav,A,5.8,3.0,6.0,72,Male,train,9.840063
MSP-PODCAST_0418_0541.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0541.wav,A,5.666667,2.2,5.666667,135,Male,val,5.03
MSP-PODCAST_0418_0545.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0545.wav,D,5.6,3.066667,5.133333,72,Male,train,3.36
MSP-PODCAST_0418_0565.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0565.wav,X,5.0,3.6,5.0,135,Male,val,5.2900625
MSP-PODCAST_0418_0571.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0571.wav,X,4.8,4.8,5.0,135,Male,val,4.1400625
MSP-PODCAST_0418_0577.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0577.wav,N,3.4,4.0,3.6,72,Male,train,3.170062
MSP-PODCAST_0418_0597.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0597.wav,H,5.133333,4.8,4.866667,72,Male,train,8.110062
MSP-PODCAST_0418_0637.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0637.wav,X,5.2,4.4,5.4,135,Male,val,4.8500625
MSP-PODCAST_0418_0642.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0642.wav,H,4.857143,5.142857,4.857143,135,Male,val,3.650063
MSP-PODCAST_0418_0684.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0684.wav,C,5.428571,2.142857,5.714286,135,Male,val,6.5300625
MSP-PODCAST_0418_0686.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0686.wav,N,4.4,4.0,5.0,72,Male,train,10.490063
MSP-PODCAST_0418_0690.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0690.wav,N,3.6,4.0,4.2,72,Male,train,6.310062
MSP-PODCAST_0418_0691.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0691.wav,N,4.2,3.8,4.6,135,Male,val,3.100062
MSP-PODCAST_0418_0704.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0704.wav,C,5.466667,2.466667,5.2,40,Male,test,7.7600625
MSP-PODCAST_0418_0718.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0718.wav,A,5.266667,3.133333,5.133333,72,Male,train,6.330063
MSP-PODCAST_0418_0746.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0746.wav,A,6.4,3.2,5.6,72,Male,train,4.520062
MSP-PODCAST_0418_0762.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0762.wav,A,4.8,1.6,4.8,72,Male,train,9.970062
MSP-PODCAST_0418_0834.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0834.wav,S,4.4,2.6,4.4,40,Male,test,10.960062
MSP-PODCAST_0418_0879.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0879.wav,N,4.8,4.6,4.8,135,Male,val,5.770062
MSP-PODCAST_0418_0896.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0896.wav,H,5.933333,4.866667,5.8,135,Male,val,9.420063
MSP-PODCAST_0418_0921.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0921.wav,A,4.866667,2.533333,4.933333,135,Male,val,2.780063
MSP-PODCAST_0418_0936.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0418_0936.wav,D,5.533333,2.266667,5.533333,40,Male,test,9.690062
MSP-PODCAST_0419_0010.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0010.wav,X,5.4,4.4,4.8,40,Male,test,8.1200625
MSP-PODCAST_0419_0017.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0017.wav,U,4.4,3.8,4.6,72,Male,train,7.140062
MSP-PODCAST_0419_0018.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0018.wav,O,6.2,3.4,6.2,40,Male,test,9.2700625
MSP-PODCAST_0419_0029.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0029.wav,C,5.2,3.2,5.2,72,Male,train,10.9200625
MSP-PODCAST_0419_0035.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0035.wav,C,5.6,3.0,5.266667,72,Male,train,4.7500625
MSP-PODCAST_0419_0037.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0037.wav,N,5.6,4.6,5.4,72,Male,train,3.900063
MSP-PODCAST_0419_0042.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0042.wav,X,4.2,3.2,4.0,72,Male,train,7.9200625
MSP-PODCAST_0419_0059.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0059.wav,N,3.6,3.8,3.6,72,Male,train,8.630062
MSP-PODCAST_0419_0065.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0065.wav,A,4.4,3.2,5.2,40,Male,test,4.210063
MSP-PODCAST_0419_0093.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0093.wav,U,4.0,4.4,4.4,72,Male,train,6.480062
MSP-PODCAST_0419_0166.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0166.wav,U,5.466667,3.666667,5.0,72,Male,train,6.710063
MSP-PODCAST_0419_0173.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0173.wav,N,5.0,3.2,4.6,40,Male,test,4.760063
MSP-PODCAST_0419_0176.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0176.wav,X,3.2,4.2,3.8,72,Male,train,10.3400625
MSP-PODCAST_0419_0203.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0203.wav,H,4.6,4.4,4.4,40,Male,test,5.950062
MSP-PODCAST_0419_0230.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0230.wav,H,4.4,3.8,4.2,40,Male,test,10.250063
MSP-PODCAST_0419_0287.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0287.wav,X,4.4,3.4,3.6,72,Male,train,10.53
MSP-PODCAST_0419_0288.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0288.wav,N,4.4,3.2,4.6,40,Male,test,3.960062
MSP-PODCAST_0419_0348.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0348.wav,H,5.0,5.8,5.0,40,Male,test,5.520062
MSP-PODCAST_0419_0352.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0352.wav,H,4.666667,5.4,4.733333,40,Male,test,4.210063
MSP-PODCAST_0419_0369.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0369.wav,A,5.0,3.6,5.4,72,Male,train,6.910063
MSP-PODCAST_0419_0381.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0381.wav,C,4.4,2.6,5.2,40,Male,test,7.3600625
MSP-PODCAST_0419_0407.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0407.wav,H,6.4,4.4,6.0,72,Male,train,10.060063
MSP-PODCAST_0419_0431.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0431.wav,H,4.8,6.0,5.0,72,Male,train,7.850062
MSP-PODCAST_0419_0443.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0443.wav,N,3.6,4.4,4.4,72,Male,train,7.660063
MSP-PODCAST_0419_0449.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0449.wav,N,3.6,3.8,4.0,72,Male,train,5.760063
MSP-PODCAST_0419_0453.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0453.wav,U,5.666667,4.166667,4.333333,72,Male,train,7.120063
MSP-PODCAST_0419_0456.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0456.wav,N,4.0,4.8,4.0,40,Male,test,3.020062
MSP-PODCAST_0419_0523.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0523.wav,H,5.733333,4.466667,5.533333,40,Male,test,2.810062
MSP-PODCAST_0419_0524.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0524.wav,N,4.0,5.0,5.4,72,Male,train,9.430063
MSP-PODCAST_0419_0551.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0551.wav,D,5.266667,2.866667,5.066667,72,Male,train,3.370062
MSP-PODCAST_0419_0553.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0553.wav,D,5.8,3.8,5.4,72,Male,train,6.200062
MSP-PODCAST_0419_0563.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0563.wav,H,5.266667,5.2,4.8,72,Male,train,3.110063
MSP-PODCAST_0419_0593.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0593.wav,A,4.2,2.2,4.4,40,Male,test,3.760063
MSP-PODCAST_0419_0632.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0632.wav,N,5.2,4.4,4.8,72,Male,train,4.720063
MSP-PODCAST_0419_0674.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0674.wav,N,4.0,3.8,4.0,40,Male,test,6.530062
MSP-PODCAST_0419_0760.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0760.wav,N,5.2,4.2,4.8,72,Male,train,7.360062
MSP-PODCAST_0419_0813.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0813.wav,C,4.0,3.2,4.8,72,Male,train,10.7900625
MSP-PODCAST_0419_0815.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0815.wav,X,4.714286,4.285714,4.857143,72,Male,train,6.0300625
MSP-PODCAST_0419_0817.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0817.wav,U,5.6,3.133333,5.266667,72,Male,train,2.860063
MSP-PODCAST_0419_0825.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0419_0825.wav,X,5.4,3.0,4.4,40,Male,test,6.3100625
MSP-PODCAST_0420_0041.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0041.wav,N,2.4,3.6,2.6,3493,Female,train,6.020062
MSP-PODCAST_0420_0046.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0046.wav,S,3.2,3.6,2.8,3492,Female,train,9.090063
MSP-PODCAST_0420_0054.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0054.wav,C,3.0,3.8,3.8,3492,Male,train,5.9900625
MSP-PODCAST_0420_0066.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0066.wav,X,3.6,3.6,4.8,3494,Female,train,9.3300625
MSP-PODCAST_0420_0071.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0071.wav,N,3.0,3.4,2.8,3491,Female,train,5.740062
MSP-PODCAST_0420_0104.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0104.wav,N,3.0,4.2,4.0,3493,Female,train,7.590063
MSP-PODCAST_0420_0152.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0152.wav,N,3.0,4.2,4.2,3492,Female,train,5.090063
MSP-PODCAST_0420_0174.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0174.wav,N,4.0,4.6,4.4,-1,Unknown,train,5.1200625
MSP-PODCAST_0420_0217.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0217.wav,N,2.8,4.2,3.6,3492,Female,train,10.410063
MSP-PODCAST_0420_0223.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0420_0223.wav,N,4.0,3.6,3.8,3493,Female,train,5.380063
